id,name,streetaddress,latlng,postal,province,lic_status,citytown,lic_number,distance,tool_tip_id,lic_first_issue,lic_conditions,applicant_legal_name,app_streetaddress,app_streetaddress2,app_unitnumber,app_citytown,app_prov,app_postal,app_pci,phone,fax,website,email,primary_contact,management,lic_other_information,careservices,capacity,sprinklers_all,sprinklers_nsuites,sprinklers_locations,lic_conditions_details,documents,show_reports,revoked_w_notes,previously_known_as
6107de62b3fa3,Cedarcroft Place,649 King Street E.,"43.9026023,-78.839849",L1H 8P9,null,Issued,Oshawa,T0596,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de688782d,Cedarhurst Dementia Care Home,2601 Bayview Avenue,"43.7514086,-79.3844355",M2L 1B5,null,Issued,Toronto,T0065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Cedarhurst"",""until"":""July 10, 2017""}]"
6107de5ccc19b,Carp Commons Retirement Village,458 Donald B Munro Drive,"45.3452455,-76.0385077",K0A 1L0,null,Issued,Carp,N0491,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de569182e,Cedarvale Lodge Retirement and Care Community,121 Morton Avenue,"44.2320315,-79.4565887",L4P 3T5,null,Issued,Keswick,T0286,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Cedarvale Lodge Care Community"",""until"":""April 14, 2015""}]"
6107de61719ed,Centennial Park Place,25 Centennial Park Road,"43.6532313,-79.5820289",M9C 5H1,null,Issued,Etobicoke,T0268,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a1521e,Central Place Retirement Community,855 3rd Avenue E.,"44.5653305,-80.9400404",N4K 2K6,null,Issued,Owen Sound,S0527,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c0d200,Centre d'Accueil Mon Chez Nous,2025 Rue Lajoie,"45.639407,-74.895552",K0B 1J0,null,Issued,Lefaivre,N0165,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6739873,Champlain Gardens,9 Stafford Street,"45.487371,-77.6753994",K0J 1B0,null,Issued,Barry's Bay,N0530,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Water Tower Lodge"",""until"":""September 9, 2013""}]"
6107de6647d88,Champlain Manor Retirement Residence,65 Fittons Road W.,"44.6191424,-79.4383277",L3V 3V2,null,Issued,Orillia,N0037,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c12903,Chapel Heights,7373 Niagara Square Drive,"43.0689035,-79.1231884",L2H 1J2,null,Issued,Niagara Falls,S0502,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5d4ec27,Chapel Hill Retirement Residence,2305 Page Road,"45.4460491,-75.5263654",K1W 1H3,null,Issued,Orleans,N0387,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5953434,Charlotte Villa,120 Darling Street,"43.1407751,-80.2611859",N3T 5W6,null,Issued,Brantford,S0521,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c84d0e,Carriage House Retirement Residence,1530 County Road 10,"43.9431476,-77.1504378",K0K 1P0,null,Issued,Cherry Valley,N0125,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c4cc53,Caroline Place Retirement Residence,118 Market Street,"43.259738,-79.8747461",L8R 3P9,null,Issued,Hamilton,S0120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66824b5,Chartwell Anne Hathaway Retirement Residence,480 Downie Street,"43.3617893,-80.9780848",N5A 7Y5,null,Issued,Stratford,S0067,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Anne Hathaway Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6219450,Caressant Care - Cobden,12 Wren Drive,"45.6287576,-76.8876702",K0J 1K0,null,Issued,Cobden,N0024,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de694ece8,Butternut Manor,3 Norm Goodspeed Drive,"44.1042116,-79.1399766",L9P 0B7,null,Issued,Uxbridge,T0070,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6337ed5,Camilla Gardens Retirement Home,1119 Bathgate Drive,"45.4327017,-75.6177858",K1J 9N4,null,Issued,Gloucester,N0226,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4e67098,Canterbury Gardens Retirement Residence,1414 Sherbrooke Street,"44.2928854,-78.3606163",K9J 0B1,null,Issued,Peterborough,T0004,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66e378d,Canterbury Place Retirement Residence,1 Canterbury Place,"43.7721224,-79.4144005",M2N 0G7,null,Issued,North York,T0059,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b18b4f,Cardinal Place,3140 Peter Street,"42.3030237,-83.0738453",N9C 1H3,null,Issued,Windsor,S0353,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6695d3f,Carefirst Transitional Care Centre,300 Silver Star Boulevard,"43.8125725,-79.2949245",M1V 5P1,null,Issued,Scarborough,T0410,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5494251,Carefor Civic Complex,425 Cecelia Street,"45.8214102,-77.1021179",K8A 1S7,null,Issued,Pembroke,N0162,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Pembroke Civic Complex"",""until"":""October 26, 2016""}]"
6107de68dfad5,Carefor Mackay Centre,700 MacKay Street,"45.8151268,-77.1091841",K8A 1G6,null,Issued,Pembroke,N0405,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de542e653,Caressant Care - Arthur,215 Eliza Street,"43.831741,-80.530124",N0G 1A0,null,Issued,Arthur,T0032,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6855e30,Caressant Care - Fergus,450 Queen Street E.,"43.709038,-80.369855",N1M 2Y7,null,Issued,Fergus,T0031,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de529efe3,Carolina Retirement Residence,12 Alma Street,"44.8989707,-76.2580337",K7H 2R7,null,Issued,Perth,N0478,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6609b80,Caressant Care - Harriston,24 Louise Street,"43.9146074,-80.87806",N0G 1Z0,null,Issued,Harriston,T0033,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4eabcf7,Caressant Care - Lindsay,240 Mary Street W.,"44.3432697,-78.7503432",K9V 5K5,null,Issued,Lindsay,T0030,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5da31f2,Caressant Care - Listowel,710 Reserve Avenue S.,"43.7227307,-80.9533477",N4W 3H4,null,Issued,Listowel,S0022,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de57408ac,Caressant Care - Marmora,58 Bursthall Street,"44.4807148,-77.6773294",K0K 2M0,null,Issued,Marmora,N0025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de611cc29,Caressant Care - The Maples Home for Seniors,94 William Street,"43.3175311,-80.8384208",N0B 2R0,null,Issued,Tavistock,S0023,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""The Maples Home for Seniors"",""until"":""November 6, 2020""}]"
6107de5f87d4f,Caressant Care - Woodstock,81 Fyfe Avenue,"43.1233383,-80.7429817",N4S 8Y2,null,Issued,Woodstock,S0024,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64a9a5d,Caressant Care On Bonnie Place,15 Bonnie Place,"42.7730511,-81.1616488",N5R 5T8,null,Issued,St. Thomas,S0021,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5dc3bc9,Carleton Place Terrace by Symphony,6 Arthur Street,"45.1326067,-76.1374413",K7C 4S4,null,Issued,Carleton Place,N0270,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f38124,Carlingwood Retirement Community,200 Lockhart Avenue,"45.3756102,-75.772136",K2A 4C6,null,Issued,Ottawa,N0275,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5c06969,Chartwell Alexander Muir Retirement Residence,197 Prospect Street,"44.0536796,-79.4526769",L3Y 3T7,null,Issued,Newmarket,T0094,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de683d4ec,Chartwell Avondale Retirement Residence,1238 Queen Street E.,"43.6635392,-79.3296125",M4L 1C3,null,Issued,Toronto,T0093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Avondale Retirement Residence"",""until"":""September 9, 2013""}]"
6107de54486f4,Brookside Retirement Living,7835 Confederation Line,"42.9551878,-81.8831525",N0M 2S0,null,Issued,Watford,S0017,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f6d492,Chartwell Leamington Retirement Residence,1 Henry Avenue,"42.038282,-82.603432",N8H 5P1,null,Issued,Leamington,S0204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Leamington Court Retirement Suites"",""until"":""September 9, 2013""}]"
6107de552cb39,Chartwell Hilldale Retirement Residence,309 Hilldale Road,"48.4619434,-89.2592992",P7G 0A2,null,Issued,Thunder Bay,N0454,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6898d03,Chartwell Hollandview Trail Retirement Residence,200 John West Way,"44.0083771,-79.4509627",L4G 0E4,null,Issued,Aurora,T0458,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b13480,Chartwell Isabella Retirement Residence,1350 Isabella Street  E.,"48.3769665,-89.2557542",P7E 0A5,null,Issued,Thunder Bay,N0383,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65c6599,Chartwell Jackson Creek Retirement Residence,481 Reid Street,"44.3085668,-78.3291475",K9H 7R9,null,Issued,Peterborough,T0106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Jackson Creek Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5234a03,Chartwell James Street Retirement Residence,148 James Street,"45.0437011,-79.3139509",P1L 1S7,null,Issued,Bracebridge,N0055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""James Street Place Retirement Residence"",""until"":""September 9, 2013""}]"
6107de64d646b,Chartwell Kanata Retirement Residence,20 Shirley's Brook Drive,"45.352755,-75.9225073",K2K 2W8,null,Issued,Kanata,N0078,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5cef5c9,Chartwell Kingsville Retirement Residence,240 Main Street E.,"42.0395479,-82.7282234",N9Y 1A6,null,Issued,Kingsville,S0060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Kingsville Court Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6414a40,Chartwell Lakeshore Retirement Residence,5314 Lakeshore Road,"43.3664169,-79.7325653",L7L 6L8,null,Issued,Burlington,S0436,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5f96d4b,Chartwell Lansing Retirement Residence,10 Senlac Road,"43.7594235,-79.423487",M2N 6P8,null,Issued,Toronto,T0092,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Lansing Retirement Residence"",""until"":""September 9, 2013""}]"
6107de53efc1c,Chartwell Lord Lansdowne Retirement Residence,920 Bank Street,"45.3994645,-75.6867656",K1S 1M8,null,Issued,Ottawa,N0424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66d6a06,Chartwell Heritage Glen Retirement Residence,6509 Glen Erin Drive,"43.5827461,-79.7524716",L5N 8P9,null,Issued,Mississauga,T0077,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Heritage Glen"",""until"":""September 9, 2013""}]"
6107de6845553,Chartwell Martha's Landing Retirement Residence,2109 Lakeshore Road,"43.3269173,-79.7922428",L7R 4Z4,null,Issued,Burlington,S0055,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Martha's Landing Retirement Residence"",""until"":""September 9, 2013""}]"
6107de68c9a92,Chartwell McConnell Retirement Residence,801 Fourth Street E.,"45.0257009,-74.7148572",K6H 7M8,null,Issued,Cornwall,N0063,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""McConnell Manor"",""until"":""September 9, 2013""}]"
6107de5fc8bc3,Chartwell Meadowbrook Retirement Community,18 Jacobson Drive,"46.4249117,-81.1411478",P3Y 1P7,null,Issued,Lively,N0053,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Meadowbrook Retirement Village"",""until"":""September 9, 2013""}]"
6107de6445ec2,Chartwell Montgomery Village Retirement Residence,155 Riddell Road,"43.904317,-80.1319544",L9W 5H3,null,Issued,Orangeville,T0446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de596858a,Chartwell Muskoka Traditions Retirement Residence,16 Legacy Lane,"45.3406108,-79.2259502",P1H 0B1,null,Issued,Huntsville,N0048,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Muskoka Traditions Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5ddbec1,Chartwell New Edinburgh Square Retirement Residence,420 MacKay Street,"45.4398169,-75.6770544",K1M 2C4,null,Issued,Ottawa,N0052,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""New Edinburgh Square Retirement Residence"",""until"":""September 9, 2013""}]"
6107de64b791a,Chartwell Oak Park LaSalle Retirement Residence,3955 Thirteenth Street,"42.2466507,-83.0347111",N9H 2S7,null,Issued,LaSalle,S0054,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Classic Oak Park LaSalle Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5c638f8,Chartwell Oak Park Terrace Retirement Residence,"1750 E.C. Row, North Service Road","42.2859806,-82.9691127",N8W 1Y3,null,Issued,Windsor,S0053,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Classic Oak Park Terrace Retirement Residence"",""until"":""September 9, 2013""}]"
6107de66ad78f,Chartwell Oak Ridges Retirement Community,12925 Yonge Street,"43.9427642,-79.4532043",L4E 0T7,null,Issued,Richmond Hill,T0465,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Oak Ridges Retirement Community"",""until"":""March 7, 2019""}]"
6107de63eec53,Chartwell Héritage residence pour retraités,624 Wilson Street,"45.4408038,-75.6415618",K1K 4S5,null,Issued,Ottawa,N0064,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Heritage Manor and Apartments"",""until"":""September 9, 2013""}]"
6107de65df1b9,Chartwell Harwood Retirement Residences,240 Old Harwood Avenue,"43.8650397,-79.0283514",L1T 0N2,null,Issued,Ajax,T0447,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65c347d,Chartwell Bankside Retirement Residence,71 Bankside Drive,"43.4315178,-80.5286083",N2N 3L1,null,Issued,Kitchener,T0088,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Bankside Terrace"",""until"":""September 9, 2013""},{""name"":""Chartwell Bankside Terrace Retirement Residence"",""until"":""March 22, 2019""}]"
6107de662449a,Chartwell Colonial Retirement Residence,101 Manning Road,"43.8921702,-78.9463693",L1N 9M2,null,Issued,Whitby,T0078,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Colonial Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5f2bae8,Chartwell Barclay House Retirement Residence,600 Chippewa Street W.,"46.3241089,-79.4489145",P1B 9E7,null,Issued,North Bay,N0081,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Barclay House"",""until"":""September 9, 2013""}]"
6107de64ef21b,Chartwell Barton Retirement Residence,17290 Leslie Street,"44.0606617,-79.4313129",L3Y 3E1,null,Issued,Newmarket,T0086,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Barton Retirement Residence"",""until"":""September 9, 2013""}]"
6107de57b452e,Chartwell Bayview Retirement Residence,435 Dundas Street W.,"44.146396,-77.4090081",K8P 1B6,null,Issued,Belleville,N0080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Bayview Retirement Residence"",""until"":""September 9, 2013""}]"
6107de682008b,Chartwell Belcourt residence pour retraités,1344 Belcourt Boulevard,"45.4709851,-75.5224413",K1C 1L9,null,Issued,Orleans,N0065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Belcourt Manor"",""until"":""September 9, 2013""}]"
6107de6375eff,Chartwell Bridlewood Retirement Residence,3998 Bridle Path Drive,"45.3485005,-75.6462979",L1T 4H4,null,Issued,Gloucester,N0079,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Bridlewood Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5e31447,Chartwell Chateau Cornwall Retirement Residence,41 Amelia Street,"45.0177517,-74.7229732",K6H 7E5,null,Issued,Cornwall,N0076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chateau Cornwall Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5130990,Chartwell Christopher Terrace Retirement Residence,3131 New Street,"43.342186,-79.7818205",L7N 3P8,null,Issued,Burlington,S0061,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Christopher Terrace"",""until"":""September 9, 2013""}]"
6107de6705d8c,Chartwell Clair Hills Retirement Community,530 Columbia Street W.,"43.4629073,-80.5812955",N2T 0B1,null,Issued,Waterloo,T0464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Clair Hills Retirement Community"",""until"":""March 11, 2019""}]"
6107de5ba5540,Chartwell Collegiate Heights Retirement Residence,95 Fauquier Avenue,"46.5149636,-84.32534",P6B 2B2,null,Issued,Sault Ste. Marie,N0074,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Collegiate Heights Retirement Residence"",""until"":""September 9, 2013""}]"
6107de672fa08,Chartwell Conservatory Pond Retirement Residence,1499 Stoneridge Drive,"44.236848,-76.5927408",K7M 9H9,null,Issued,Kingston,N0073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Conservatory Pond"",""until"":""September 9, 2013""}]"
6107de6111956,Chartwell Hartford Retirement Residence,3 Fifth Street W.,"44.8985505,-75.1847327",K0C 1X0,null,Issued,Morrisburg,N0056,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Hartford Retirement Residence"",""until"":""September 9, 2013""}]"
6107de667b67d,Chartwell Constantia Retirement Residence,784 Centre Street,"43.8099973,-79.4567205",L4J 9G7,null,Issued,Thornhill,T0099,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Classic Constantia Retirement Residence)"",""until"":""September 9, 2013""}]"
6107de5049466,Chartwell Deerview Crossing Retirement Residence,460 Rymal Road W.,"43.2079239,-79.9132358",L9B 0B2,null,Issued,Hamilton,S0244,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de690c58d,Chartwell Duke of Devonshire Retirement Residence,1095 Carling Avenue,"45.390423,-75.7245568",K1Y 4P6,null,Issued,Ottawa,N0416,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6014833,Chartwell Elmira Retirement Residence,8 Snyder Avenue  N.,"43.6006813,-80.5632016",N3B 2B1,null,Issued,Elmira,T0080,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chateau Gardens Elmira Assited Living Centre"",""until"":""September 9, 2013""}]"
6107de68f3224,Chartwell Empress Kanata Retirement Residence,170 McGibbon Drive,"45.3073008,-75.9068833",K2L 4H5,null,Issued,Ottawa,N0072,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Empress Kanata Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5f71ee8,Chartwell Georgian Retirement Residence,255 Governor's Road,"43.2602751,-79.9706328",L9H 3K4,null,Issued,Dundas,S0064,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Georgian Retirement Residence"",""until"":""September 9, 2013""}]"
6107de5abb66c,Chartwell Georgian Traditions Retirement Residence,57 Trott Boulevard,"44.510129,-80.2392414",L9Y 0A3,null,Issued,Collingwood,N0071,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Chartwell Select Georgian Traditions Retirement Residence"",""until"":""September 9, 2013""}]"
6107de68e375e,Chartwell Gibson Retirement Residence,1955 Steeles Avenue  E.,"43.8077822,-79.3728224",M2H 3P1,null,Issued,Toronto,T0107,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Gibson Retirement Residence"",""until"":""September 9, 2013""}]"
6107de6749d92,Chartwell Glacier Ridge Retirement Residence,1261 Jasper Drive,"48.4180044,-89.2528838",P7B 6Z4,null,Issued,Thunder Bay,N0058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Glacier Ridge Retirement Residence"",""until"":""September 9, 2013""}]"
6107de596fa11,Chartwell Grenadier Retirement Residence,2100 Bloor Street W.,"43.6526222,-79.4710037",M6S 1M7,null,Issued,Toronto,T0440,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de660c915,Buckingham Manor,6257 Main Street,"43.9708059,-79.2483967",L4A 4J3,null,Issued,Stouffville,T0154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5909065,Brookside Court/Hilltop Place,980-1000 Elgin Mills Road,"43.8951884,-79.4126987",L4S 1M4,null,Issued,Richmond Hill,T0595,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5cda4f7,Chartwell Orchards Retirement Residence,3421 Frederick Avenue,"43.1595854,-79.3957393",L0R 2C0,null,Issued,Vineland,S0421,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de548689f,Anfield Manor,26 Joseph Street   PO Box 777,"43.6080195,-81.4937993",N0M 1L0,null,Issued,Clinton,S0131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de688ee66,Amica On the Avenue,1066 Avenue Road,"43.7058269,-79.4102128",M5N 0A3,null,Issued,Toronto,T0255,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Living Life on The Avenue Retirement Residence"",""until"":""January 18, 2019""}]"
6107de6834bb1,Amica Peel Village,223 Main Street S.,"43.670056,-79.7398122",L6Y 6H1,null,Issued,Brampton,T0528,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Brampton"",""until"":""January 18, 2019""}]"
